rowname,Gm10847,Gm10851,Gm12752,Gm12753,Gm12801,Gm12802,Gm12818,Gm12832,Gm12864,Gm12877
OPLAH,63.34347484920729,4.245405349036673,24.306361556126923,24.647701528195316,4.829620435013813,17.528920731419397,26.09668071255929,3.2686551243314583,38.897754804741275,14.79064753655393
OPN1LW,0,0,0,0,0,0,0,0,0,0
OPN1MW,0,0,0,0.6878278212590646,0,0,0,0,0,0
OPN1MW2,0,0,0,0,0,0,0,0,0,0
OPN1MW3,0,0,0,0,0,0,0,0,0,0
OPN1SW,0,0,0,0,0,2.5036618131517403,0,0,0,0
OPN3,147.68219573633573,141.6337446673831,115.80577304202815,146.40560743241278,147.24477560895565,162.26287360937567,147.1361078528526,88.8566369041955,163.87154701880863,98.04684424367933
OPN4,0,0,0,0,0,0,0,0,0,0
OPN5,0,1.352482755576548,0,0,0,0,0,0,0,0
OPRD1,0,1.3540324140327988,0,0,2.4695985434193504,1.6650824897343988,0.9010828325085959,0,1.0784776952183968,0
OPRK1,0,0,0,0,0,0,0,0,0,0
OPRL1,3.1501201348856345,2.3094517481895545,0,2.3080089898394056,3.500812100940691,7.694873465453558,3.0679778311067025,2.8444716779207897,3.561780694655743,4.75334073203029
OPRM1,0,0,0,0,0,0,0.9009218137638961,0,0,0
OPRPN,0,0,0,0,0,0,0,0,0,0
OPTC,0,0,0,0,0,0,0,0,0,0
OPTN,570.4013694331487,631.284032995004,900.2789855806932,597.275307207677,629.534097752937,545.4548203458082,639.2761874124398,811.2580122793506,531.4826153133072,697.7766957130102
OR10A2,0,0,0,0,0,0,0.900921813763896,0,0,0
OR10A3,0,0,1.871995006527094,0,0,0.46109425473918136,0,0,0,0
OR10A4,0,0,0,0,0,0,0,0,0,0
OR10A5,0,0,0,0,0,0,0,0,0,0
OR10A6,0,0,0,0,0,0,0,0,0,0
OR10A7,0,0,0,0,0,0,0,0,0,0
OR10AA1P,0,0,1.0342844283631283,0,0,0,0,0,0,0
OR10AB1P,0.9069784985405049,1.0894663226557395,0,0,0,0,0,0.6700039940454444,0,2.1228375060859657
OR10AC1,0,0,0,0,0,0,0,0,0,0
OR10AD1,0,0,0,0,0,0,0,0,0,0
OR10AE1P,0,0,0,0,0,0,0,0,0,0
OR10AE3P,0,0,0,0,0,0,0,0,0,0
OR10AF1P,0,0,0,0,0,0,0,0,0,0
OR10AG1,0,0,0,0,0,0,0,0,0,0
OR10AH1P,0,0,0,0,0,0,0,0,0,0
OR10AK1P,0,0,0,0,0,0,0,0,0,0
OR10B1P,0,0,0,0,0,0,0,0,0,0
OR10C1,0,0,0,0,0,0,0,0,0,0
OR10D1P,0,0,0,0,0,0,0,0,0,0
OR10D3,0,0,0,0,0,0,0,0,0,0
OR10D4P,0,0,0,0,0,0,0,0,0,0
OR10D5P,0,0,0,0,0,0,0,0,0,0
OR10G1P,0,0,0,0,0,0,0,0,0,0
OR10G2,0,0,0,0,0,0,0,0,0,0
OR10G3,0,0,0,0,0,0,0,0,0,0
OR10G4,0,0,0,0,0,0,0,0,0,0
OR10G5P,0,0,0,0,0,0,0,0,0,0
OR10G6,0,0,0,0,0,0,0,0,0,0
OR10G7,0,0,0,0,0,0,0,0,0,0
OR10G8,0,0,0,0,0,0,0,0,0,0
OR10G9,0,0,0,0,0,0,0,0,0,0
OR10H1,0,0,2.0655374160958764,0.6822631645994988,0,0,0.9036787965520483,0,0,1.1143479716426605
OR10H2,0,0,0,0,0,0,0,0,0,0
OR10H3,0,0,0,0,0,0,0,0,0,0
OR10H4,0,0,0,0,0,0,0,0,0,0
OR10H5,0.5560342037693906,0,0,2.8330026006040354,0,0.41022993044314315,0,0,0,0
OR10J1,0,0,1.0342844283631283,0,0,0,0,0,0,0
OR10J2P,0,0,0,0,0,0,0,0,0,0
OR10J3,0,0,0,0,0,0,0,0,0,0
OR10J4,0,0,0,0,0,0,0,0,0,0
OR10J5,0,0,0,10.317417318885969,0,0,0,0,0,0
OR10J6P,0,0,0,0,0,0,0,0,0,0
OR10J7P,0,0,0,0,0,0,0,0,0,0
OR10J8P,0,0,0,0,0,0,0,0,0,0
OR10J9P,0,0,0,0,0,0,0,0,0,0
OR10K1,0,0,0,0.6805304055307306,0,0,0,0.8371936936133315,0,1.1143914965982267
OR10K2,0,0,0,0,0,0,0,0,0,0
OR10N1P,0,0,0,0,0,0,0,0,0,0
OR10P1,0,0,1.038428367186986,0,0,0.8312235775572305,0,0,0,0
OR10Q1,0,0,0,0,0,0,0,0,0,0
OR10Q2P,0,0,0,0,0,0,0,0,0,0
OR10R1P,0,0,0,0,0,0,0,0,0,0
OR10R2,0,0,0,0,0,0,0,0,0,0
OR10R3P,0,0,0,0,0,0,0,0,0,0
OR10S1,0,0,0,0,0,0,0,0,0,0
OR10T1P,0,0,0,0,0,0,0,0,0,0
OR10T2,0,0,0,0.6878278212590644,0,0,0,0,0,0
OR10U1P,0,1.3524827555765473,0,0,0,0,0,0,0,0
OR10V1,0,0,0,0,0,0,0,0,0,0
OR10V2P,0,0,0,0,0,0,0,0,0,0
OR10V3P,0,0,0,0,0,0,0,0,0,0
OR10W1,0,0,0,0,0,0,0,0,0,0
OR10X1,0,0,0,0,0,0,0,0,0,0
OR10Y1P,0,0,0,0,0,0,0,0,0,0
OR10Z1,0,0,0,0,0,0,0,0,0,0
OR11A1,0,1.3524827555765475,0,0,0,0,0,0,0,0
OR11G1P,0,0,0,0,0,0,0,0,0,0
OR11G2,0,0,0,0,0,0,0,0,0,0
OR11H1,0,0,0,0,0,0,0,0,0,0
OR11H12,0,0,0,0,0,0,0,0,0,0
OR11H13P,0,0,0,0,0,0,0,0,0,0
OR11H2,0,0,0,0,0,0,0,0,0,0
OR11H3P,0,0,0,0,0,0,0,0,0,0
OR11H4,0,0,0,0,0,0,0,0,0,0
OR11H5P,0,0,0,0,0,0,0,0,0,0
OR11H6,0,0,0,0,0,0,0,0,0,0
OR11H7,0,0,0,0,0,0,0,0,0,0
OR11I1P,0,0,0,0,0,0,0,0,0,0
OR11J2P,0,0,0,0,0,0,0,0,0,0
OR11J5P,0,0,0,0,0,0,0,0,0,0
OR11J6P,0,0,0,0,0,0,0,0,0,0
OR11J7P,0,0,0,0,0,0,0,0,0,0
OR11K1BP,0,0,0,0,0,0,0,0,0,0
OR11K1P,0,0,0,0,0,0,0,0,0,0
OR11K2P,0,0,0,0,0,0,0,0,0,0
OR11L1,0,0,0,0,0,0,0,0,0,0
OR11M1P,0,0,0,0,0,0,0,0,0,0
OR11N1P,0,0,0,0,0,0,0,0,0,0
OR11P1P,0,0,0,0,0,0,0,0,0,0
OR11Q1P,0,0,0,0,0,0,0,0,0,0
OR12D1,0,0,0,0,0,0,0,0,0,0
OR12D2,0,0,0,0,0,0,0,0,0,0
OR12D3,0,1.3524827555765473,0,0,0,0,0,0,0,0
OR13A1,1.2472993859751462,0,0.8467259634120177,2.858251167192622,2.0353844051039562,2.7265856657862573,2.2309025355364898,0,2.476970228737896,1.8392471744229548
OR13C1P,0,0,0,0,0,0,0,0,1.0770301176309531,0
OR13C2,0,0,0,0,0,0,0,0,0,0
OR13C3,0,0,0,0,0,0,0,0,0,0
OR13C4,0,0,0,0,0,0,0,0,0,1.1070904065109626
OR13C5,0,0,0,0,0,0,0,0,0,0
OR13C6P,0,0,0,0,0,0,0,0,0,0
OR13C7,0,0,0,0,0,0,0,0,0,0
OR13C8,0,0,0,0,0,0,0,0,0,0
OR13C9,0,0,0,0,0,0,0,0,0,0
OR13D1,0,0,0,0,0,0,0,0,0,0
OR13D2P,0,0,0,0,0,0,0,0,0,0
OR13D3P,0,0,0,0,0,0,0,0,0,0
OR13E1P,0,0,0,0,0,0,0,0,0,0
OR13F1,0,0,0,0,0,0,0,0,0,0
OR13G1,0,0,0,0,0,0,0,0,0,0
OR13H1,0,0,0,0,0,0,0,0,0,0
OR13I1P,0,0,0,0,0,0,0,0,0,0
OR13J1,0,0,0,0,0,0,0,0,0,0
OR13K1P,0,0,0,0,0,0,0,0,0,0
OR13Z1P,0,0,0,0,0,0,0,0,0,0
OR13Z2P,0,0,0,0,0,0,0,0,0,0
OR13Z3P,0,0,0,0,0,0,0,0,0,0
OR14A16,0,0,0,0,0,0,0,0,0,0
OR14A2,0,0,0,0,0,0,0,0,0,0
OR14C36,0,0,0,0,0,0,0,0,0,0
OR14I1,1.1575689128690874,1.3902195921754184,0,0.6507630563637541,0,0,0,0,0,0
OR14J1,0,1.3566643648960084,1.0329193008466264,1.3678091454237686,0,0,0,0,0,1.1114763609749052
OR14K1,0,0,0,0,0,0,0,0,0,0
OR14L1P,0,0,0,0,0,0,0,0,0,0
OR1A1,0,0,0,0,1.2351109424356708,0,0,0,0,0
OR1A2,0,0,0,0,0,0,0,0,0,0
OR1AA1P,0,0,0,0,0,0,0,0,0,0
OR1AB1P,0,0,0,0,0,0,0,0,0,0
OR1AC1P,0,0,0,0,0,0,0,0,0,0
OR1B1,0,0,0,1.3221810453093263,0,0,0,0.8674955447965517,0,0
OR1C1,0,0,0,0,0,0,0,0,0,0
OR1D2,0,0,0,0,0,0,0,0,0,0
OR1D3P,0,0,0,0,0,0,0,0,0,0
OR1D4,0,0,0,0,0,0,0,0,0,0
OR1D5,0,0,0,0,0,0,0,0,0,0
OR1E1,1.125749273227147,0,0,0,0,0,0,0,0,0
OR1E2,0,0,0,0,0,0,0,0,0,0
OR1E3,0,0,0,0,0,0,0,0,0,0
OR1F1,1.1246233318740113,0,0,0,0,0,0,1.6558390383373847,0,1.1160354702020783
OR1F12,0,0,0,0,0,0,0,0,0,0
OR1F2P,0,0,0,0,0,0,0,0,0,0
OR1G1,0,0,0,0,0,0,0,0,0,0
OR1H1P,1.1705364501907611,0,1.025206540174221,1.3029682800977194,0,0.8199567385522941,0,0,2.245859362278508,0
OR1I1,0,0,0,0,0,0,0,0,0,0
OR1J1,0,0,0,0,0,0,0,0,0,0
OR1J2,0,0,0,0,0,0,0,0,0,0
OR1J4,0,0,0,0,0,0,0,0,0,0
OR1K1,0,0,0,0,0,0,0,0,0,0
OR1L1,0,0,0,0,0,0,0,0,0,0
OR1L3,0,0,0,0,0,0,0,0,0,0
OR1L4,0,0,0,0,0,0,0,0,0,0
OR1L6,0,0,0,0,0,0,0,0,0,0
OR1L8,0,0,2.0720486610965074,0.6780532299914427,0,0,0.9123743831789543,0,0,0
OR1M1,0,0,0,0,0,0,0,0,0,0
OR1M4P,0,0,0,0,0,0,0,0,0,0
OR1N1,0,0,1.0342844283631283,0,0,0,0,0,0,0
OR1N2,0,0,0,0,0,0,0,0,0,0
OR1P1,0,0,0,0,0,0,0,0,0,0
OR1Q1,1.1548201865969743,0,1.0121117639313024,1.2871142451171387,0,0,0,0,1.1078352821701964,2.2919080891059083
OR1Q1BP,0,0,0,0,0,0,0,0,0,0
OR1R1P,0,0,1.034284428363128,0,0,0,0,0,0,0
OR1S1,0,0,0,0,0,0,0,0,0,0
OR1S2,0,0,0,0,0,0,0,0,0,0
OR1X1P,0,0,0,0,0,0,0,0,0,0
OR1X5P,0,0,0,0,0,0,0,0,0,0
OR2A1,0,0.482268359587098,0,0,0,0,0.32059861679858537,0,0,0
OR2A12,0,0,0,0,0,0,0,0,0,0
OR2A13P,0,0,0,0,0,0,0,0,0,0
OR2A14,0,0,0,0,0,0,0,0,0,0
OR2A15P,0,0,0,0,0,0,0,0,0,0
OR2A2,0,0,0,0,0,0,0,0,0,0
OR2A20P,41.23057760009307,22.36562610394722,0,15.583764790488178,31.33396726229426,13.514034190621325,16.60954133309155,4.728330596289956,27.333045276762395,2.4786569579493776
OR2A25,0,1.3707275139496284,0,0.6704183035982124,1.2402626129617196,0.826259357183792,0.9072540505795342,0.8430463475877241,0,0
OR2A3P,1.1257492732271472,0,0,0,0,0,0,0,0,0
OR2A4,0,0,0,0,0,0,0,0,0,3.3212712195328864
OR2A41P,0,0,0,0,0,0,0,0,0,0
OR2A42,0,0,0,0.46978549933199953,0,0.28634840577795295,0,0,0,0
OR2A5,0,0,0,0.3726294120964596,0,0,0,0,1.9880644286037314,0
OR2A7,14.753459232729282,8.179655690697672,0,19.482974031442712,11.121772560852127,8.255166860828401,4.517267767811429,10.066183145939808,10.867724562378193,0
OR2A9P,13.107217704383439,10.489881221675425,0,18.902039991303788,5.03369666971981,0,21.29698978255901,1.3642366948329594,7.062769996356883,3.5091378663469865
OR2AD1P,0,0,0,0,0,0,0,0,0,0
OR2AE1,1.144501062055535,1.3745708267949257,2.0231879042127185,0,0,1.6208705106521193,0,0,2.1949153725193025,0
OR2AF1P,0,0,0,0,0,0,0,0,0,0
OR2AG1,0,1.3587392129547209,0,0,1.2294237444104819,0,0,0,0,0
OR2AG2,1.1309050552744824,0,2.0635248486369497,2.044250647604403,0,0,0.9029626101401376,0,2.1648002844086407,0
OR2AH1P,0,0,0,0,0,0,0,0,0,0
OR2AI1P,0,0,0,0,0,0,0,0,0,0
OR2AJ1,0,0,0,0,0,0,0,0,0,0
OR2AK2,0,0,0,0,0,0,0,0,0,0
OR2AL1P,0,0,0,0,0,0,0,0,0,0
OR2AM1P,0,0,0,0,0,0,0,0,0,0
OR2AO1P,0,0,0,0,0,0,0,0,0,0
OR2AP1,0,0,5.130068187991529,0,2.480260568009672,1.6486892274724965,0,0,1.0947096917440138,0
OR2AQ1P,0,0,0,0,0,0,0,0,0,0
OR2AS1P,0,0,0,0,0,0,0,0,0,0
OR2AS2P,0,1.2661120102883554,0,0,1.3322117182316742,0.7354233692071356,1.0857495615942738,0,0,2.0648087659442806
OR2AT1P,0,0,0,0,0,0,0,0,0,0
OR2AT2P,0,0,0,0,0,0,0,0,0,0
OR2AT4,0,0,2.0135304800286256,0,0,0,1.8247142094472026,0,0,1.1230965813445295
OR2B11,1.1257492732271481,0,0,0,0,0,0,0,0,0
OR2B2,0,0,1.0342844283631285,0,0,0,0,0,0,0
OR2B3,0,0,0,0,0,0,0,0,0,0
OR2B6,1.1518525204790455,4.149749164040526,1.0092595403804234,0.6415984632455062,3.706402512787029,1.6145266636190696,2.722112140407502,6.783719724677321,6.629955265591612,11.430567309626941
OR2B7P,0,0,0,0,0,0,0,0,0,0
OR2B8P,0,0,1.0342844283631287,0,0,0,0,0,0,0
OR2BH1P,0,0,0,0,0,0,0,0,0,0
OR2C1,1.130238674848215,1.357584429652948,0,0,1.2247555266068584,0,0,2.503010443436087,0,0
OR2C3,0,0,0,0,0,0,0,0,0,0
OR2D2,0,0,0,0.6628575866399302,0,0,0,0,1.1176024747573823,0
OR2D3,0,0,0,0,0,0,0,0,0,0
OR2E1P,0,0,0,0,0,0,0,0,0,0
OR2F1,0,1.3524827555765473,0,0,0,0,0,0,0,0
OR2F2,0,0,1.034284428363128,0,0,0,0,0,0,0
OR2G1P,0,0,0,0,0,0,0,0,0,0
OR2G2,0,0,0,0,0,0,0,0,0,0
OR2G3,0,0,0,0,0,0,0,0,0,0
OR2G6,0,6.093111168379793,8.878321919818845,1.0228689823997243,4.428628586105192,9.711548569800803,10.454183463689517,0,2.322887592390764,6.371145981474371
OR2H1,0,0,0,0,0,0,0,0,0,0
OR2H2,0,0,0,0,0,0,0,0,0,0
OR2H5P,0,0,0,0,0,0,0,0,0,0
OR2I1P,0,0,0,0,0,0,0,0.8337741879361144,0,0
OR2J1,0,0,0,0,0,0,0.9009218137638967,0,0,0
OR2J2,0,0,0,0,0,0,0,0,0,0
OR2J3,0,0,0,0,0,0,0,0,0,0
OR2J4P,0,0,0,0,0,0,0,0,0,0
OR2K2,1.204177156416514,0,0,0.6430296952253208,0,0,0,0,0,0
OR2L13,0,0,0,0,0,0,0,0,0,0
OR2L1P,0,0,0,0,0,0,0,0,0,0
OR2L2,2.2635244780577346,8.15777508248442,17.55338367546439,6.819432068282629,6.18804966880829,4.897433437483717,6.325544346217188,16.749834338940186,3.249660313867654,7.801247498021495
OR2L3,0,0,0,0,0,0,0,0,0,0
OR2L5,0,0,0,0,0,0,0,0,0,0
OR2L6P,0,0,0,0,0,0,0,0,0,0
OR2L8,0,0,0,0,0,0,0,0,0,0
OR2L9P,0,0,1.0342844283631283,0,0,0,0,0,0,0
OR2M1P,0,0,0,0,0,0,0,0,0,0
OR2M2,0,0,0,0,0,0,0,0,0,0
OR2M3,0,0,1.0357352639508914,1.3737286538057252,0,0,0,0,0,0
OR2M4,0,0,0,0,0,0.8345539377172472,0,0,0,0
OR2M5,0,0,0,0,0,0,0,0,0,0
OR2M7,0,0,0,0,0,0,0,0,0,0
OR2P1P,0,0,0,0,0,0,0,0,0,0
OR2Q1P,0,0,0,0,0,0,0,0,0,0
OR2R1P,0,0,0,0,0,0,0,0,0,0
OR2S1P,0,0,0,0,0,0,0,0,0,0
OR2S2,0,0,0,0,0,0,0,0,0,0
OR2T1,0,0,0,0,0,0,0,0,0,0
OR2T10,6.4390845802656544,8.80231897983802,10.264459776127628,2.41738496996157,2.638523415965086,4.931583257437368,1.284646078905523,2.80787600424008,3.8521678311248095,7.928178821924914
OR2T11,2.5664999513209286,4.110947592655473,10.804982999438163,2.058098808508923,1.870190393741052,0,0,0,2.4565542772816986,7.6716598334312245
OR2T12,0,0,0,0,0,0,0,0,0,0
OR2T2,10.173944285858541,9.506150409973545,15.446319182015003,6.111624985218402,11.117344259703549,1.6591316625572865,7.217062653241205,4.181747949400269,7.5743468071872195,3.340449802096851
OR2T27,0,0,0,0,0,0,0,0,0,0
OR2T29,2.9466867491969797,7.079649343573926,3.566933257736885,4.68897934331847,1.0715948491438874,2.1537739425763203,0,7.990168455128877,0,0
OR2T3,2.2452961313428315,7.343767504234438,9.884684130332486,2.5248500168767967,10.86290287297876,0,5.3148052568656015,0,3.23025385721726,2.4268409294694
OR2T32P,0,0,0,0,0,0,0,0,0,0
OR2T33,0,0,0,0,0,0,0,0,2.153055151961509,1.1076072154178767
OR2T34,0,0,0,0,1.2310088237788774,0,0.9039239759817173,0,0,0
OR2T35,1.129674665587515,0,0,0,0,3.3085697826390885,0,0,0,1.1131289460444416
OR2T4,0,0,0,0,0,0,0,0,0,0
OR2T5,0,0,6.552776339771193,0,3.207832670733792,0,2.355734712946995,0,1.4341461291012738,0.7729424280867
OR2T6,0,0,0,0,0,0,0,0,0,0
OR2T7,3.3838756753208594,0,1.02730533015347,1.3546630723621484,0,0,0,0,2.197987718253465,0
OR2T8,0,0,0,0,0,0,0,0,0,0
OR2U1P,0,0,0,0,0,0,0,0,0,0
OR2U2P,0,0,0,0,0,0,0,0,0,0
OR2V1,0,2.961405935281517,5.960806069985513,0.48915215251113503,6.271809915956085,4.2412092377921375,4.77065899067827,8.223965946748148,0,0
OR2V2,0,0,0.9716881002791241,0.6970499058312185,1.2643571120538712,0,0,2.5664622561783466,0,0
OR2W1,0,0,0,0,0,0,0,0,0,0
OR2W2P,0,0,0,0,0,0,0,0,0,0
OR2W3,0,0,0,0,0,0,0,0,0,0
OR2W4P,0,0,0,0,0,0,0,0,0,0
OR2W5P,0,0,0,0,0,0,0,0,0,0
OR2W6P,0,9.712162705211936,3.036236120736124,1.929724841942633,0,4.047408539911433,2.730160547116496,0.8505181661072277,2.2167163212436773,5.732952467987972
OR2X1P,0,0,0,0,0,0,0,0,0,0
OR2Y1,0,0,0,0,0,0,0,0,0,0
OR2Z1,0,0,0,0,0,0,0,0,0,0
OR3A1,0,0,2.0685688567262566,0,0,0,0,0,0,0
OR3A2,0,1.0381198794683097,78.97186509386033,0,0,0,0.5687751932472271,0,0,0
OR3A3,0,0,0,0,0,0,0,0,0,0
OR3A4P,0,0,0,0,0,0,0,0,0,0
OR3B1P,0,0,0,0,0,0,0,0,0,0
OR3D1P,0,0,0,0,0,0,0,0,0,0
OR4A10P,0,0,0,0,0,0,0,0,0,0
OR4A11P,0,0,0,0,0,0,0,0,0,0
OR4A12P,0,0,0,0,0,0,0,0,0,0
OR4A13P,0,0,0,0,0,0,0,0,0,0
OR4A15,0,0,0,0,0,0,0,0,0,0
OR4A16,1.125749273227148,0,0,0,0,0,0,0,0,0
OR4A17P,0,0,0,0,0,0,0,0,0,0
OR4A18P,0,0,0,0,0,0,0,0,0,0
OR4A19P,0,0,0,0,0,0,0,0,0,0
OR4A1P,0,0,0,0,0,0,0,0,0,0
OR4A21P,0,0,0,0,0,0,0,0,0,0
OR4A2P,0,0,0,0,0,0,0,0,0,0
OR4A3P,0,0,0,0,0,0,0,0,0,0
OR4A40P,0,0,0,0,0,0,0,0,0,0
OR4A41P,0,0,0,0,0,0,0,0,0,0
OR4A42P,0,0,0,0,0,0,0,0,0,0
OR4A43P,0,0,0,0,0,0,0,0,0,0
OR4A44P,0,0,0,0,0,0,0,0,0,0
OR4A45P,0,0,0,0,0,0,0,0,0,0
OR4A46P,0,0,0,0,0,0,0,0,0,0
OR4A47,1.125749273227147,0,0,0,0,0,0,0,0,0
OR4A48P,0,0,0,0,0,0,0,0,0,0
OR4A49P,0,0,0,0,0,0,0,0,0,0
OR4A4P,0,0,0,0,0,0,0,0,0,0
OR4A5,0,0,0,0,0,0,0,0,0,0
OR4A50P,0,0,0,0,0,0,0,0,0,0
OR4A6P,0,0,0,0,0,0,0,0,0,0
OR4A7P,0,0,0,0,0,0,0,0,0,0
OR4A8,0,0,0,0,0,0,0,0,0,0
OR4A9P,0,0,0,0,0,0,0,0,0,0
OR4B1,0,0,0,0,0,0,0,0,0,0
OR4B2P,0,0,0,0,0,0,0,0,0,0
OR4C10P,0,0,0,0,0,0,0,0,0,0
OR4C11,0,0,0,0,0,0,0,0,0,0
OR4C12,0,0,0,0,0,0,0,0,0,0
OR4C13,0,0,0,0,0,0,0,0,0,0
OR4C14P,0,0,0,0,0,0,0,0,0,0
OR4C15,0,0,0,0,0,0,0,0,0,0
OR4C16,0,0,0,0,0,0,0,0,0,0
OR4C1P,0,0,0,0,0,0,0,0,0,0
OR4C2P,0,0,0,0,0,0,0,0,0,0
OR4C3,0,0,0,0,0,0,0,0,0,0
OR4C45,0,0,0,0,0,0,0,0,0,0
OR4C46,0,0,0,0,0,0,0,0,0,0
OR4C48P,0,0,0,0,0,0,0,0,0,0
OR4C49P,0,0,0,0,0,0,0,0,0,0
OR4C4P,0,0,0,0,0,0,0,0,0,0
OR4C5,0,0,0,0,0,0,0,0,0,0
OR4C50P,0,0,0,0,0,0,0,0,0,0
OR4C6,0,0,1.022050164805116,0,0,0,0.9154150763128616,1.660792049579621,0,0
OR4C7P,0,0,0,0,0,0,0,0,0,0
OR4C9P,0,0,0,0,0,0,0,0,0,0
OR4D1,0,0,0,0,0,0,0,0.8337741879361146,0,0
OR4D10,0,0,0,0,0,0,0,0,0,0
OR4D11,0,0,0,0,0,0,0,0,0,0
OR4D2,0,0,0,0,0,0,0,0,0,0
OR4D5,0,0,0,0,0,0,0,0,0,0
OR4D6,0,0,0,0,0,0,0,0,0,0
OR4D7P,0,0,0,0,0,0,0,0,0,0
OR4D8P,0,0,0,0,0,0,0,0,0,0
OR4D9,0,0,0,0,0,0,0,0,0,1.1070904065109624
OR4E1,0,0,0,0,0,0,0,0,0,0
OR4E2,0,0,0,0,0,0,0,0,0,0
OR4F13P,0,0,0,0,0,0,0,0,0,0
OR4F14P,0,0,0,0,0,0,0,0,0,0
OR4F15,0,0,0,0.6878278212590645,0,0,0,0,0,0
OR4F17,8.127305818375513,12.546288057917014,15.014691448363363,8.773083700361317,11.11969626727371,12.77099778751501,7.277994191130649,17.912714923274574,15.593687365519209,8.088862562385417
OR4F1P,0,0,0,0,0,0,0,0,0,0
OR4F21,0,0,0,0,0,0,0,0,0,0
OR4F28P,0,0,0,0.658531874848624,0,0,0,0.8708660962568767,0,0
OR4F29,0,1.3895898871532362,0,0,0,0,0,0,0,0
OR4F2P,0,0,0,0,0,0,0,0,0,0
OR4F4,0,0,0,0,0,0,0,0,0,0
OR4F5,0,0,0,0,0,0,0,0,0,0
OR4F6,0,0,0,0,0,0,0,0,0,0
OR4F7P,0,0,0,0,0,0,0,0,1.0770301176309531,0
OR4F8BP,0,0,0,0,0,0,0,0,0,0
OR4F8P,0,0,0,0,1.215520535936018,0,0,0,0,1.1249332569229589
OR4G11P,0,0,0,0,0,0,0,0,0,0
OR4G1P,0,0,0,0,0,0,0,0,0,0
OR4G2P,0,0,0,0,0,0,0,0,0,0
OR4G3P,0,0,0,0,0,0,0,0,0,0
OR4G4P,0,0,0,0,0,0,0,0,0,0
OR4G6P,0,0,0,0,0,0,0,0,0,0
OR4H12P,0,0,0,0,0,0,0,0,0,0
OR4H6BP,0,0,0,0,0,0,0,0,0,0
OR4H6P,0,0,0,0,0,0,0,0,0,0
OR4K1,0,0,0,0.6878278212590647,0,0,0,0,0,0
OR4K11P,0,0,0,0,0,0,0,0,0,0
OR4K12P,0,0,0,0,0,0,0,0,0,0
OR4K13,0,0,0,0,0,0,0,0,0,0
OR4K14,0,0,0,0,0,0,0,0,0,0
OR4K15,0,0,0,0,0,0,0,0,0,0
OR4K16P,0,0,0,0,0,0,0,0,0,0
OR4K17,0,1.3605114241564682,0,0.6837688023350876,0,0,0,0,0,0
OR4K2,0,0,0,0,0,0,0,0,0,0
OR4K3,0,0,0,0,0,0,0,0,0,0
OR4K4P,0,0,0,0,0,0,0,0,0,0
OR4K5,0,0,0,0,0,0,0,0,0,0
OR4K6P,0,0,0,0,0,0,0,0,0,0
OR4K7P,0,0,0,0,0,0,0,0,0,0
OR4K8P,0,0,0,0,0,0,0,0,0,0
OR4L1,0,0,0,0,0,0,0,0,0,0
OR4M1,0,0,0,0,0,0,0,0,0,0
OR4M2,0,0,0,0,0,0,0,0,0,0
OR4M2B,0,0,0,0,0,0,0,0,0,0
OR4N1P,0,0,0,0,0,0,0,0,0,0
OR4N2,0,0,0,0,0,0,0,0,0,0
OR4N3BP,0,0,0,0,0,0,0,0,0,0
OR4N3P,0,0,0,0,0,0,0.9009218137638965,0,0,0
OR4N4,0,0,0,0,0,0,0,0,0,0
OR4N4C,0,0,0,0,0,0,0,0,0,0
OR4N5,0,0,0,0,0,0,0,0,0,0
OR4P1P,0,0,0,0,0,0,0,0,0,0
OR4P4,0,0,0,0,0,0,0,0,0,0
OR4Q1P,0,0,0,0,0,0,0,0,0,0
OR4Q2,0,0,0,0,0,0,0,0,0,0
OR4Q3,0,0,0,0,0,0,0,0,0,0
OR4R1P,0,0,0,0,0,0,0,0,0,0
OR4R2P,0,0,0,0,0,0,0,0,0,0
OR4R3P,0,0,0,0,0,0,0,0,0,0
OR4S1,0,0,0,0,0,0,0,0,0,0
OR4S2,0,0,0,0,0,0,0,0,0,0
OR4T1P,0,0,0,0,0,0,0,0,0,0
OR4U1P,0,0,0,0,0,0,0,0,0,0
OR4V1P,0,0,0,0,0,0,0,0,0,0
OR4X1,0,0,0,0,0,0,0,0,0,0
OR4X2,0,0,0,0,0,0,0,0,0,0
OR4X7P,0,0,0,0,0,0,0,0,0,0
OR51A10P,0,0,0,0,0,0,0.9009218137638961,0,0,0
OR51A1P,0,0,0,0,0,0,0,0,0,0
OR51A2,0,0,0,0,0,0,0,0,0,0
OR51A3P,0,0,0,0,0,0,0,0,0,0
OR51A4,0,1.4101863141459166,0,0.6596825240231439,0,0,0,0,0,0
OR51A5P,0,0,0,0,0,0,0,0,0,0
OR51A6P,0,0,0,0,0,0,0,0,0,0
OR51A7,0,0,0,0,0,0,0,0,0,0
OR51A8P,0,0,0,0,0,0,0,0,0,0
OR51A9P,0,0,0,0,0,0,0,0,0,0
OR51AB1P,0,0,0,0,0,0,0,0,0,0
OR51B2,0,1.3848019681952362,1.0101457723558498,0,0,0,0,0,0,0
OR51B3P,0,0,1.0140333306842844,0,1.2428911241103329,0,0.913161812087887,0,0,0
OR51B4,0,0,2.062631707639421,0.6551619804556738,1.2629469366650825,0,0.9276567551036886,0,0,0
