rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RYR2	0.5805516067049875	0.4842986202183563	1.788308166342027	0.27081385039413314	0.7865342067421874	NA
MIR4428	0	NA	NA	NA	NA	NA
RP11-193H5.1	5.039378161957261	0.7369784049144636	0.6658379610190434	1.10684347853424	0.2683616065183148	0.9944832763750364
ZP4	3.2644827981472506	2.811261887288871	2.078835896244819	1.3523250644108542	NA	NA
LINC01139	1.891915676405557	4.595157202981337	3.047098247007622	1.5080436633423204	0.13154335231276348	0.9944832763750364
LOC102724174	0	NA	NA	NA	NA	NA
CHRM3	1.2175949125859777	-2.8116295397820936	2.0269854528429203	-1.3870990222641617	0.16541157013291125	0.9944832763750364
CHRM3-AS2	0	NA	NA	NA	NA	NA
CHRM3-AS1	0	NA	NA	NA	NA	NA
RPS7P5	1.3363208247500267	1.0144497792826916	1.5700809541947562	0.6461130405871143	0.5182061506057118	0.9944832763750364
FMN2	0.6950422496151111	-0.14290323511997874	2.2974105354479857	-0.06220187159197178	0.9504020720632731	0.9996446549480643
GREM2	0.21539497060005305	0.4319356563540762	3.160746997927919	0.13665619444936242	0.8913025563595228	NA
LOC100506929	0.07894363668832888	-0.14513659473454882	3.160746997927919	-0.045918447389080984	0.9633752507948017	NA
RGS7	0	NA	NA	NA	NA	NA
MIR3123	0	NA	NA	NA	NA	NA
FH	561.5843300085259	-0.1469933276160985	0.134280685841312	-1.0946721540416455	0.2736602921853789	0.9944832763750364
KMO	88.56750483558825	0.07270743392581662	0.43508205411987755	0.1671120039021045	0.8672819210833314	0.9974113393624806
OPN3	147.53715138238286	-0.018757928804656154	0.16547038688664364	-0.11336124340789976	0.9097441648741151	0.9975259226436726
CHML	433.6953281721493	0.14301307793968762	0.1629019303924568	0.8779090437734302	0.37999308091769485	0.9944832763750364
WDR64	0.5166835534178645	-2.2556924526914384	2.841045748417157	-0.7939655508708936	0.4272154865401157	NA
EXO1	239.99864141687303	0.041471121596773616	0.17329576094787075	0.2393083441276361	0.8108664956837267	0.9944832763750364
MAP1LC3C	0.2984088862810968	1.009007907442702	3.160746997927919	0.3192308362878061	0.749551475311387	NA
PLD5	0.22025574299056744	0.43193565635407666	3.160746997927919	0.13665619444936256	0.8913025563595227	NA
RP11-261C10.3	46.81838620528277	0.42000414468182834	0.2909422618494981	1.4435996407393463	0.14885162605277338	0.9944832763750364
CEP170	1083.9229716928369	0.18581925341027045	0.11111615559138567	1.67229735785312	0.09446570040697516	0.9809796023753844
SDCCAG8	200.75489997914698	0.24548583922301598	0.2052547706571686	1.1960055224881678	0.23169440399481336	0.9944832763750364
MIR4677	1.4871935675249326	0.22198520759689738	1.2349230939996652	0.17975630116198765	0.8573438913251836	0.9974113393624806
LOC102724256	0.38108057640790705	0.41028247617067404	3.1584643418162983	0.12989935353670576	0.8966460557587532	NA
AKT3	349.16287120164736	0.5235171429371432	0.4041708286969416	1.2952868088599507	0.19522130799985682	0.9944832763750364
RP11-278H7.1	0.12494123240459509	1.0090050248164217	3.160746997927919	0.3192299242798908	0.7495521668391496	NA
ZBTB18	227.76619578388224	0.1458813300631498	0.1510474184943768	0.9657982342053775	0.33414515227154085	0.9944832763750364
LOC440742	0	NA	NA	NA	NA	NA
C1orf100	0	NA	NA	NA	NA	NA
ADSS	618.4724107284397	-0.18393872987212168	0.14035618806999686	-1.3105138604960531	0.19002205841744574	0.9944832763750364
C1orf101	3.3086744943584523	0.3756439980804887	0.919641543990755	0.40846784329728475	0.6829302341625094	0.9944832763750364
DESI2	265.66440021419817	-0.22169471190806225	0.16952559715420945	-1.3077359149863192	0.1909628971999712	0.9944832763750364
COX20	228.39049797973192	-0.005703212093707769	0.19049926642448547	-0.029938236512677286	0.9761163111792638	0.9997666942545931
HNRNPU-AS1	1062.5753646204548	0.030521601931829605	0.19133484048800237	0.15951931103600267	0.8732597451135463	0.9974113393624806
HNRNPU	6322.002525166681	-0.016149144730735827	0.11658049180492311	-0.13852355982301542	0.8898266510598327	0.9974613506984019
LOC101928068	33.50235056682835	0.286933568793954	0.3667436709114646	0.782381787477997	0.4339902338815473	0.9944832763750364
EFCAB2	40.42849196816182	0.08292781949264191	0.6306917322334963	0.1314870883101099	0.8953899999324865	0.9974613506984019
KIF26B	162.6128228234681	0.16968668409485932	0.5926100260953918	0.2863378556263998	0.7746193667326023	0.9944832763750364
SMYD3	71.82203068057659	-0.1647128071477745	0.21260915412173959	-0.7747211441961727	0.4385044540481747	0.9944832763750364
LOC101928089	0	NA	NA	NA	NA	NA
RP11-690C23.2	0.13521189721524746	1.0090050248164217	3.160746997927919	0.3192299242798908	0.7495521668391496	NA
TFB2M	176.6947775465853	-0.10479046454191385	0.1263142886976012	-0.829601034232827	0.40676439184403423	0.9944832763750364
CNST	356.5511317788827	-0.1924783247136709	0.12103063116254577	-1.5903273647740457	0.11176103346710303	0.9944832763750364
LOC101928139	2.2452799948646427	-1.097139115048904	1.0977176923030905	-0.9994729270938756	0.31756564750973204	0.9944832763750364
LOC102724382	0.06494637921839805	-0.145136594734549	3.160746997927919	-0.045918447389081046	0.9633752507948017	NA
SCCPDH	233.19169357427822	-0.219118945629815	0.18654504210207967	-1.1746168279825442	0.2401480477612028	0.9944832763750364
KIF28P	0.20809578394260667	1.5860772759050465	3.160746997927919	0.5018045661183341	0.6158050008916642	NA
LOC149134	1.05749466223939	0.7934701662433123	1.8289136855488757	0.43384779309865784	0.664398972985109	0.9944832763750364
AHCTF1	884.1676632040164	-0.08836835354718729	0.16850559810568666	-0.524423844315028	0.5999837756444013	0.9944832763750364
ZNF695	25.59286933828381	0.37955889594137615	0.4101561035965576	0.9254010670891349	0.3547573239652458	0.9944832763750364
ZNF670-ZNF695	0.23416854868961245	-1.2019315437718157	3.1412075353723745	-0.3826335987791818	0.7019914544971027	NA
ZNF670	51.403510611405146	-0.4164486756522222	0.32349690342241566	-1.287334349251659	0.1979777760435976	0.9944832763750364
ZNF669	55.76168719145412	-0.3047082731385487	0.19677103655597536	-1.5485422980524295	0.12149178614604947	0.9944832763750364
FLJ39095	0.46310241037165933	-2.1500731558405297	2.242962167480965	-0.958586456344577	0.3377671181380035	NA
C1orf229	0.20809578394260667	1.5860772759050465	3.160746997927919	0.5018045661183341	0.6158050008916642	NA
ZNF124	81.89817676679719	-0.0047114800416465374	0.20333632243914584	-0.023170872695686632	0.9815139725890965	0.9997666942545931
MIR3916	57.116357294203446	-0.1739478436229826	0.2005017060317793	-0.867562910389461	0.38563365814386386	0.9944832763750364
VN1R5	0	NA	NA	NA	NA	NA
ZNF496	325.8602027470207	-0.12798825630735675	0.10845843072619687	-1.1800673811191578	0.2379734167367064	0.9944832763750364
LOC102724425	1.462580563995558	3.5716434850380945	1.9598640384131099	1.8223935002807812	0.06839530010067095	0.9560598869056706
NLRP3	3.128217469526124	1.9001358289968626	1.3673794902166287	1.3896184947865726	0.1646447565585807	0.9944832763750364
OR2B11	0.099574509284503	1.0090050248164215	3.160746997927919	0.3192299242798907	0.7495521668391496	NA
OR2W5	0	NA	NA	NA	NA	NA
GCSAML	0.099574509284503	1.0090050248164215	3.160746997927919	0.3192299242798907	0.7495521668391496	NA
GCSAML-AS1	0	NA	NA	NA	NA	NA
OR2C3	0	NA	NA	NA	NA	NA
LOC102724435	0	NA	NA	NA	NA	NA
OR2G2	0	NA	NA	NA	NA	NA
OR2G3	0	NA	NA	NA	NA	NA
LOC102724446	0	NA	NA	NA	NA	NA
OR13G1	0	NA	NA	NA	NA	NA
OR6F1	0	NA	NA	NA	NA	NA
OR1C1	0	NA	NA	NA	NA	NA
OR14A16	0.06494637921839805	-0.145136594734549	3.160746997927919	-0.045918447389081046	0.9633752507948017	NA
OR11L1	0	NA	NA	NA	NA	NA
TRIM58	0.099574509284503	1.0090050248164215	3.160746997927919	0.3192299242798907	0.7495521668391496	NA
OR2W3	0	NA	NA	NA	NA	NA
OR2T8	0	NA	NA	NA	NA	NA
OR2L13	0	NA	NA	NA	NA	NA
OR2L8	0	NA	NA	NA	NA	NA
OR2AK2	0	NA	NA	NA	NA	NA
OR2L1P	0.09027853278288553	-0.1451365947345489	3.160746997927919	-0.04591844738908101	0.9633752507948017	NA
OR2L5	0	NA	NA	NA	NA	NA
OR2L2	0.07894363668832888	-0.14513659473454882	3.160746997927919	-0.045918447389080984	0.9633752507948017	NA
OR2L3	0	NA	NA	NA	NA	NA
OR2M1P	0	NA	NA	NA	NA	NA
OR2M5	0	NA	NA	NA	NA	NA
OR2M2	0	NA	NA	NA	NA	NA
OR2M3	0	NA	NA	NA	NA	NA
OR2M4	0	NA	NA	NA	NA	NA
OR2T33	0	NA	NA	NA	NA	NA
OR2T12	0	NA	NA	NA	NA	NA
OR2M7	0	NA	NA	NA	NA	NA
OR14C36	0	NA	NA	NA	NA	NA
OR2T4	0	NA	NA	NA	NA	NA
OR2T6	0	NA	NA	NA	NA	NA
OR2T1	0	NA	NA	NA	NA	NA
OR2T2	1.7191877471728374	1.5658448301465921	1.1347426422046005	1.3799118601063918	0.1676137844517303	0.9944832763750364
OR2T3	4.831950862799828	1.3387962104070852	0.9295275706286784	1.440297472297246	0.14978325625124753	0.9944832763750364
OR2T5	1.5581307051871995	0.7540515471022086	1.120427579356153	0.6730033792416283	0.5009451410799968	0.9944832763750364
OR2G6	1.1801959718400175	1.295798172878534	1.7939361255644581	0.7223212434449492	0.4700969950383125	0.9944832763750364
OR2T29	1.1428355069636478	-0.02139158670548246	1.5119304485536265	-0.014148525632211795	0.9887114864650939	0.9997666942545931
OR2T34	1.9166577064286414	1.608490769208186	1.2150056475555264	1.3238545618650526	0.1855513512910411	0.9944832763750364
OR2T10	2.229778762113122	0.7080733480597811	0.9532717576281853	0.7427822574136917	0.45761351905141967	0.9944832763750364
OR2T11	0.7389593802009656	3.2473625521928007	2.467947036000582	1.3158153334827216	0.18823603147045648	0.9944832763750364
OR2T35	0.8837466086277095	-0.8659188643466831	1.6232732534303072	-0.533439987701898	0.5937290429882924	0.9944832763750364
OR2T27	0.3359383874892784	1.0090089173433139	3.082033922504707	0.3273841050144291	0.7433773870331515	NA
OR14I1	1.5471119202806114	0.6483064670779408	1.2018070834431702	0.5394430404092365	0.5895811895637795	0.9944832763750364
LOC101928226	0	NA	NA	NA	NA	NA
LYPD8	0	NA	NA	NA	NA	NA
SH3BP5L	125.59010618145084	-0.12626784583739992	0.25949236156208694	-0.4865956172169973	0.6265449300834081	0.9944832763750364
MIR3124	0.31970533040847404	-0.1667103665802378	3.1343179145684807	-0.053188722753795624	0.9575815408361635	NA
ZNF672	341.8033465993853	0.1990790301487781	0.18392020697144576	1.0824206509276373	0.27906565622599067	0.9944832763750364
ZNF692	255.27073215170506	-0.0826935023234703	0.15501481079027501	-0.5334554930712346	0.5937183122562926	0.9944832763750364
TRNAL19	0.09027853278288553	-0.1451365947345489	3.160746997927919	-0.04591844738908101	0.9633752507948017	NA
TRNAE24	0.06494637921839805	-0.145136594734549	3.160746997927919	-0.045918447389081046	0.9633752507948017	NA
PGBD2	48.54806937635561	0.03329955421837203	0.21585041556748727	0.15427143900012866	0.8773957160767588	0.9974613506984019
LOC102723376	0	NA	NA	NA	NA	NA
LOC102723363	0	NA	NA	NA	NA	NA
TUBB8	0	NA	NA	NA	NA	NA
ZMYND11	312.1556778796059	0.08782336407913884	0.14427204453855072	0.6087344527488947	0.5427004666722515	0.9944832763750364
DIP2C	12.170730390606595	0.8834919667852285	0.6641397377670893	1.330280235535409	0.18342595666160236	0.9944832763750364
LOC101930421	0	NA	NA	NA	NA	NA
MIR5699	0	NA	NA	NA	NA	NA
PRR26	0	NA	NA	NA	NA	NA
LARP4B	1722.819320116126	0.13035274288486354	0.1120929793360369	1.162898369344674	0.24487073911512156	0.9944832763750364
LOC101927762	4.166435311735922	0.5374389530339774	0.7137638905769573	0.7529646149506791	0.45147117783683194	0.9944832763750364
GTPBP4	1149.0188584360264	0.06399281604086957	0.14124653923512528	0.453057585604588	0.6505072759384618	0.9944832763750364
IDI2	0.5337261180254993	1.0037643972978552	2.353400268591404	0.4265166494175021	0.669731418649525	NA
IDI2-AS1	3.08974759514342	0.28730906893447733	0.8152956517129857	0.35239862782393544	0.7245393309086146	0.9944832763750364
LOC102723422	3.895950499060768	-0.04458620501343656	0.6933542503950134	-0.06430508645188976	0.9487273034368295	0.9994032619865325
IDI1	2089.536377104977	0.3782004161514753	0.1568689988041267	2.4109315354508793	0.015911835074515737	0.7467493618413429
WDR37	160.1529729949597	-0.19427666586585812	0.185362323997971	-1.0480914442353706	0.29459647780899056	0.9944832763750364
LINC00200	0	NA	NA	NA	NA	NA
ADARB2	41.01957678868874	0.05418607541949042	0.5933956874037869	0.09131524978983968	0.9272421010336004	0.9980999568853166
ADARB2-AS1	0.07894363668832888	-0.14513659473454882	3.160746997927919	-0.045918447389080984	0.9633752507948017	NA
LOC101929564	7.51828088535542	1.8317121327929595	0.8271280419495295	2.2145448345284473	0.02679132208212553	0.8093134702281648
LINC00700	0	NA	NA	NA	NA	NA
MIR6072	0	NA	NA	NA	NA	NA
LINC00701	0	NA	NA	NA	NA	NA
LOC101927824	7.5466130735624555	-0.5010646679752765	0.6159139752286333	-0.8135302787849169	0.41591409351148184	0.9944832763750364
PFKP	1227.3441617254027	-0.07037950423105506	0.14505622320393283	-0.48518776152133336	0.6275431626281767	0.9944832763750364
LOC101927848	0.7120169042066227	0.8596983703895867	1.9312095014783306	0.44516059481454096	0.6562037013641732	0.9944832763750364
PITRM1	584.5255010902868	0.09396732285323564	0.16321849747270775	0.5757149116566779	0.5648078945571806	0.9944832763750364
PITRM1-AS1	9.673423005218567	0.20961894716117493	0.5095561776338782	0.4113755388749079	0.6807971874746512	0.9944832763750364
LOC101927880	0	NA	NA	NA	NA	NA
KLF6	1322.1550361187656	0.25058894410327925	0.1712481616553423	1.463308812666964	0.14338289740605425	0.9944832763750364
LOC101927904	0	NA	NA	NA	NA	NA
MIR6078	0	NA	NA	NA	NA	NA
LOC101927946	0	NA	NA	NA	NA	NA
RP11-433J20.1	0.15788727337665776	-0.7438608566241778	3.158464460351653	-0.23551344837401106	0.8138102420822956	NA
LINC00702	0	NA	NA	NA	NA	NA
LINC00703	0	NA	NA	NA	NA	NA
LINC00704	0	NA	NA	NA	NA	NA
LINC00705	0	NA	NA	NA	NA	NA
AKR1E2	0.13521189721524746	1.0090050248164217	3.160746997927919	0.3192299242798908	0.7495521668391496	NA
AKR1C6P	0	NA	NA	NA	NA	NA
LOC101928027	3.759670518658446	0.49088152592629014	1.5915117811216304	0.3084372555384652	0.7577496370376233	0.9944832763750364
AKR1C1	4.62857345251725	0.11259205230577823	1.354533031714603	0.08312241168696809	0.9337542055617066	0.9980999568853166
AKR1C2	0.8813196381237327	-0.1772120685534023	1.8907265247986418	-0.09372697015094501	0.9253260454970439	0.9980999568853166
LOC101928051	0.06494637921839805	-0.145136594734549	3.160746997927919	-0.045918447389081046	0.9633752507948017	NA
AKR1C3	0.16452088850290103	0.4319356563540763	3.160746997927919	0.13665619444936244	0.8913025563595227	NA
AKR1CL1	0.3494569740936932	2.1493328995723466	3.138286994516916	0.684874552049437	0.4934230856374214	NA
AKR1C4	0	NA	NA	NA	NA	NA
UCN3	0	NA	NA	NA	NA	NA
TUBAL3	0.3506068678153005	1.009009361833985	3.046745246675839	0.33117615033119946	0.7405114339851021	NA
NET1	251.74599480088693	0.14775631342676035	0.17423734686099548	0.8480174663393986	0.3964282435445231	0.9944832763750364
CALML5	0	NA	NA	NA	NA	NA
CALML3	0	NA	NA	NA	NA	NA
LOC102723629	0	NA	NA	NA	NA	NA
LOC102723615	0	NA	NA	NA	NA	NA
ASB13	3.2812843870485864	-0.9646172079745239	1.260476620981101	-0.7652797298403736	0.44410499165061995	0.9944832763750364
FAM208B	1082.3735916838416	-0.00850176197820606	0.12769633574772293	-0.0665779634820701	0.9469176894065267	0.9992363459771239
GDI2	2651.007173806261	-0.1047733874216453	0.15823906568357785	-0.6621208673663115	0.5078937633352889	0.9944832763750364
TRNAV26	0.12494123240459509	1.0090050248164217	3.160746997927919	0.3192299242798908	0.7495521668391496	NA
ANKRD16	55.98263376475154	-0.2630153218802908	0.271164943235201	-0.9699458888096701	0.3320734648447878	0.9944832763750364
FBXO18	555.0106232158465	-0.13175637316414057	0.10972837144291951	-1.200750283919779	0.22984808225722536	0.9944832763750364
IL15RA	107.60157580145334	0.29647625330575966	0.26434169202875046	1.1215644835681622	0.2620476597491571	0.9944832763750364
IL2RA	100.11835677865722	0.8656664953150115	0.6073645805907899	1.4252831379679214	0.1540753723497147	0.9944832763750364
LOC102723642	0	NA	NA	NA	NA	NA
RBM17	868.0243550385175	0.10222574012627628	0.13377801460071997	0.76414454521084	0.4447811091552133	0.9944832763750364
LOC101928080	1.6146292108691735	-1.4670692330471018	1.7135850092885438	-0.8561403286646445	0.39192016389023915	0.9944832763750364
PFKFB3	436.0987014140293	-0.7354151384408013	0.4249411124385611	-1.7306283551162145	0.08351807100963947	0.9674151227072876
MIR3155A	0	NA	NA	NA	NA	NA
MIR3155B	0	NA	NA	NA	NA	NA
RP11-563J2.2	15.811092318772097	-0.09786045978962504	0.5022877800824525	-0.1948294656373302	0.8455264540439913	0.9973296573964686
DKFZp667F0711	8.304080741819213	-0.9457696251959258	0.7447211509840123	-1.2699647699629115	0.20409717964009147	0.9944832763750364
PRKCQ	0.38530745673812056	-0.7392460058975864	3.0252696362930585	-0.24435706392221082	0.8069542919728105	NA
LOC102723695	0.19054028820395352	0.43193565635407666	3.160746997927919	0.13665619444936256	0.8913025563595227	NA
PRKCQ-AS1	0.6454617860550912	-0.7183590115743708	2.2986729726805413	-0.3125103136078874	0.7546527261617216	0.9944832763750364
LOC101928130	0	NA	NA	NA	NA	NA
LOC102723721	0	NA	NA	NA	NA	NA
LINC00706	0	NA	NA	NA	NA	NA
LINC00707	0.12494123240459509	1.0090050248164217	3.160746997927919	0.3192299242798908	0.7495521668391496	NA
SFMBT2	553.5574429359356	-0.034810343063065734	0.23265559398083674	-0.1496217755500561	0.8810630271732152	0.9974613506984019
ITIH5	1.5208493354428483	1.998352781942019	1.7940459637151691	1.1138804815255483	0.26533046395324894	0.9944832763750364
LOC101928171	0	NA	NA	NA	NA	NA
ITIH2	0	NA	NA	NA	NA	NA
KIN	190.4829897279303	0.10595146246239706	0.21540779764155923	0.49186456396857725	0.6228150905511101	0.9944832763750364
ATP5C1	1027.1665949236592	0.040343090997571135	0.10041086106031454	0.40178015178395843	0.6878458306766642	0.9944832763750364
LOC101928197	0.19879980744098918	0.4319356563540766	3.160746997927919	0.13665619444936253	0.8913025563595227	NA
TAF3	198.88756970047328	0.4537712132164864	0.22848749993675663	1.9859782847730678	0.047035735163606374	0.8961027663618301
GATA3	62.74661283576255	-0.30070617671684713	0.6927915354222248	-0.4340500155412269	0.664252121596649	0.9944832763750364
GATA3-AS1	1.8736501584395409	-1.013045191000848	1.5601319912609064	-0.6493330030250196	0.5161231581626788	0.9944832763750364
LINC00708	0	NA	NA	NA	NA	NA
LOC101928272	0.22011792617372833	1.5860772759050472	3.160746997927919	0.5018045661183343	0.615805000891664	NA
LINC00709	0	NA	NA	NA	NA	NA
RP5-933E2.1	0	NA	NA	NA	NA	NA
RP11-271F18.4	0.15522491200128358	-0.7074690022282474	3.159092389887002	-0.22394691731492947	0.82279860797898	NA
SFTA1P	0	NA	NA	NA	NA	NA
CELF2	2380.989392688932	0.10432153335998309	0.17745313924234354	0.5878821519044172	0.5566113971663069	0.9944832763750364
LINC00710	0	NA	NA	NA	NA	NA
CELF2-AS2	0	NA	NA	NA	NA	NA
CELF2-AS1	0.2597855168735922	-1.35786512122452	3.1322091755326875	-0.43351674333614426	0.6646394049580553	NA
USP6NL	329.9136679472891	0.6259745197596525	0.3358957570112252	1.8635975795869704	0.06237823781832561	0.9477081358194982
USP6NL-IT1	33.25294078006822	0.3590083166562966	0.40640402306752255	0.8833778611405347	0.37703214824136794	0.9944832763750364
LOC439951	0.4578887057769274	1.669849446494034	2.907811064007744	0.5742633925439892	0.5657895773916162	NA
ECHDC3	59.23067284504157	-0.050717766404469775	0.3586638003844537	-0.1414075419657772	0.8875479965136862	0.9974613506984019
PROSER2	7.914702683587106	-0.39165571554975603	0.9843144858022035	-0.39789693355021766	0.6907061604996902	0.9944832763750364
PROSER2-AS1	0.17008769155063996	-0.7438608566241779	3.158464460351653	-0.2355134483740111	0.8138102420822955	NA
UPF2	1120.115726773933	0.12468296349797095	0.2009707985523763	0.620403383954692	0.534992245096467	0.9944832763750364
DHTKD1	850.4649479249875	0.03536842626417452	0.1799823703246854	0.19651050378084492	0.8442106121191384	0.9973296573964686
SEC61A2	210.7437530005397	-0.12146571218042951	0.1611182861510271	-0.7538915357290448	0.4509143535084918	0.9944832763750364
MIR548AK	0	NA	NA	NA	NA	NA
NUDT5	289.8009496998124	-0.010416011340263195	0.12790423729355577	-0.08143601463614676	0.9350952086747927	0.9980999568853166
CDC123	631.1794418427295	0.06491124867413532	0.12223076000959664	0.5310549379635615	0.5953807094836683	0.9944832763750364
CAMK1D	412.28366222201316	-0.45547062028922713	0.23221427664404634	-1.9614238490056455	0.049829600196554996	0.9107120374204777
MIR4480	0.5754794400032954	-1.459401107458733	1.933090095463968	-0.7549576250394355	0.45027440815644637	NA
MIR4481	0	NA	NA	NA	NA	NA
MIR548Q	0	NA	NA	NA	NA	NA
LOC283070	0	NA	NA	NA	NA	NA
CCDC3	0.7551180614209981	0.6382835561279161	1.909121795884495	0.33433359647554584	0.7381278412697231	0.9944832763750364
OPTN	703.6305356138971	0.08500356240872742	0.14115704741262186	0.6021914170551477	0.5470467282397555	0.9944832763750364
MCM10	215.88920905583078	-0.1585807917713975	0.15909606343253951	-0.9967612544897411	0.31888040919903077	0.9944832763750364
RNU6-2	1.7963150559851726	0.9773925953989362	1.3731737710089191	0.7117763359846375	0.4766032886159676	0.9944832763750364
UCMA	0	NA	NA	NA	NA	NA
PHYH	64.76986877841084	-0.6426043583921287	0.27763699509046946	-2.314548744423389	0.020637640694004963	0.783968558118142
SEPHS1	225.49323526858487	-0.014235363445248752	0.15258079467204375	-0.09329721657202113	0.9256674432935575	0.9980999568853166
LOC102723860	0	NA	NA	NA	NA	NA
BEND7	0.19664049729094463	0.43193565635407666	3.160746997927919	0.13665619444936256	0.8913025563595227	NA
PRPF18	208.9311826313927	-0.08233550551261566	0.14212408442436864	-0.5793212729995142	0.5623724141282922	0.9944832763750364
FRMD4A	544.2134219244628	-0.7122567854463056	0.5155843941776437	-1.38145528353773	0.16713901780650733	0.9944832763750364
LOC101928524	30.282527475718904	0.20446575327021455	0.31328557930052575	0.652649744449541	0.5139821082947873	0.9944832763750364
LOC102723887	0	NA	NA	NA	NA	NA
RP11-397C18.2	0	NA	NA	NA	NA	NA
MIR4293	0	NA	NA	NA	NA	NA
MIR1265	0	NA	NA	NA	NA	NA
FAM107B	1202.6294678255304	-0.07730525709256203	0.2594924938955238	-0.29790941515127783	0.7657723018032901	0.9944832763750364
CDNF	6.6782530576990276	-0.13712754949421305	0.5453219222412291	-0.2514616484344328	0.8014572098372328	0.9944832763750364
HSPA14	521.1994755022325	-0.008376757530582821	0.10157064208456615	-0.08247223172625474	0.9342711989670616	0.9980999568853166
SUV39H2	260.56266541927204	-0.19969395434119241	0.130487974157562	-1.5303628984236155	0.12592692722030308	0.9944832763750364
DCLRE1C	277.54556402992284	0.17675488744517262	0.18165623269788714	0.9730185682047807	0.33054407369761213	0.9944832763750364
MEIG1	1.414718001885063	0.4150060743813175	1.2036925512818923	0.3447774715722465	0.7302616708614511	0.9944832763750364
LOC101928562	0.1734676538765017	0.4319356563540765	3.160746997927919	0.1366561944493625	0.8913025563595227	NA
OLAH	2.3875253825937155	0.5288844625443205	1.4908182644548922	0.3547611906523721	0.7227685050194086	0.9944832763750364
ACBD7	7.699191242004032	-0.30703741934867973	0.8304179926889247	-0.3697383992782731	0.7115774176486954	0.9944832763750364
C10orf111	2.677146920413921	0.7847498003133462	0.9751449520319067	0.8047519485981703	0.42096283536121587	0.9944832763750364
RPP38	95.52304792905323	0.1359683823768162	0.17427559354970232	0.7801917618374878	0.43527801066659105	0.9944832763750364
NMT2	161.9210072145255	0.021013825060817518	0.34166930960057174	0.061503402472360524	0.950958304757167	0.9996446549480643
PPIAP30	1.882962384138021	1.0614292738427817	1.0073976454843998	1.0536348567028875	0.2920501241952736	0.9944832763750364
LOC102724013	0	NA	NA	NA	NA	NA
LOC101928623	0	NA	NA	NA	NA	NA
FAM171A1	15.237551782839445	-2.668645158010338	0.8746624203783133	-3.051057294602965	0.002280370557200393	0.3944813931461411
LOC101928655	0	NA	NA	NA	NA	NA
ITGA8	0.07894363668832888	-0.14513659473454882	3.160746997927919	-0.045918447389080984	0.9633752507948017	NA
LOC101928678	0.06494637921839805	-0.145136594734549	3.160746997927919	-0.045918447389081046	0.9633752507948017	NA
FAM188A	209.0463293819196	-0.030928205394626415	0.1501400576651424	-0.20599569412451962	0.8367942747698078	0.9973296573964686
LOC102724039	0	NA	NA	NA	NA	NA
PTER	317.3715683855533	-0.10672954445041666	0.1946264919112611	-0.5483813811897684	0.5834300581557484	0.9944832763750364
C1QL3	1.3344289606878073	-0.018308546298652834	1.555334706250168	-0.01177145100992043	0.9906079578860468	0.9997666942545931
LOC101928701	0	NA	NA	NA	NA	NA
RSU1	352.8133076679625	0.3621390099201134	0.15721204492046725	2.3035067707650367	0.02125034664792861	0.7945944411920558
CUBN	1.8087924872747205	0.13265286548119842	1.0396353961490743	0.1275955647264026	0.8984690412778142	0.9974613506984019
TRDMT1	61.19230911114222	0.10189777426406618	0.37207411336173274	0.2738641862058287	0.7841889949724862	0.9944832763750364
VIM-AS1	26.55827608631249	-0.6446450336838543	0.4397878734532036	-1.4658090242964577	0.1427003218732002	0.9944832763750364
VIM	2106.1284577113342	-0.18938956286678527	0.6687024147561582	-0.2832194989692777	0.7770085820145539	0.9944832763750364
ST8SIA6	0.76617921962945	-0.12240014383923532	1.679210344989694	-0.07289148986274649	0.94189246603569	0.9983025374163347
ST8SIA6-AS1	0	NA	NA	NA	NA	NA
PTPLA	14.476405308230774	0.13701385771262314	0.90707478483414306	0.15105023312678223	0.8799360901520814	0.9974613506984019
STAM	236.12796362302072	0.14465341863818837	0.18789019122536163	0.769882758087602	0.4413694424970069	0.9944832763750364
TMEM236	1.8775417103676975	0.7751890157074448	1.1595493044571115	0.6685261357389024	0.5037978044550548	0.9944832763750364
MRC1	0.1692221694712144	-0.7438608566241778	3.158464460351653	-0.23551344837401106	0.8138102420822956	NA
MIR511-1	0	NA	NA	NA	NA	NA
SLC39A12	0.32509950883824057	1.0090085273368279	3.112667515476364	0.32416200005942775	0.745815389586852	NA
RP11-110H10.2	0	NA	NA	NA	NA	NA
CACNB2	84.43168659245565	0.5975781083354232	1.1172123355419987	0.5348831993029483	0.5927306265430832	0.9944832763750364
NSUN6	209.93328164498737	0.010485006005965709	0.18150888116978403	0.05776580153209141	0.9539351790953697	0.9996446549480643
LOC102724059	8.02868121401075	-0.21949198062615008	0.648835529721047	-0.33828600711880863	0.7351476674997754	0.9944832763750364
ARL5B	878.1387807870155	0.21119491907520452	0.19832931434355264	1.0648699097974275	0.286934803395967	0.9944832763750364
MALRD1	7.632075678801374	5.395760996143716	3.0291351956429304	1.781287611033311	NA	NA
LOC102724082	0	NA	NA	NA	NA	NA
RP11-354E11.2	0	NA	NA	NA	NA	NA
PLXDC2	31.850266579626755	-0.8095107846737569	1.1153353526529581	-0.7258003458316272	0.4679611748930228	0.9944832763750364
MIR4675	0	NA	NA	NA	NA	NA
NEBL	1.771067626243335	1.6346646938075955	1.2489594831416622	1.3088212354941422	0.19059491193801598	0.9944832763750364
